text,yearbook_source,section,group,row_id,is_title,is_empty,actual_label,original_index,label,label_type
"Guilin, 2.8, 93.7, 248.4, 198.6, 530.5, 310.0, 171.1, 138.6, 76.7, 124.2, 235.1, 7.0, 2136.7",2022,Resources and Environment,E08-07,30,no,no,table_data,43054.0,table_data,actual
"Haikou, 14.4, 58.1, 11.6, 108.1, 77.8, 172.1, 117.3, 381.1, 240.6, 625.0, 39.6, 63.5, 1909.2",2022,Resources and Environment,E08-07,31,no,no,table_data,43055.0,table_data,actual
"ChongqingShapingba, 28.9, 6.7, 63.2, 75.7, 167.7, 46.8, 231.5, 207.4, 236.0, 83.3, 52.1, 16.9, 1216.2",2022,Resources and Environment,E08-07,32,no,no,table_data,43056.0,table_data,actual
"ChengduWenjiang, 2.7, 17.6, 48.8, 58.0, 53.8, 48.2, 130.6, 309.2, 130.6, 90.6, 15.1, 5.1, 910.3",2022,Resources and Environment,E08-07,33,no,no,table_data,43057.0,table_data,actual
"Guiyang, 20.5, 54.8, 10.9, 97.3, 279.1, 327.3, 184.6, 141.4, 131.7, 105.4, 24.2, 27.5, 1404.7",2022,Resources and Environment,E08-07,34,no,no,table_data,43058.0,table_data,actual
"Kunming, 1.8, 13.5, 0.5, 55.4, 46.5, 316.7, 225.2, 168.2, 79.1, 70.1, 27.2, 16.5, 1020.7",2022,Resources and Environment,E08-07,35,no,no,table_data,43059.0,table_data,actual
"Lhasa, 0.0, 0.8, 7.3, 0.4, 65.7, 35.6, 124.9, 138.4, 65.5, 0.0, 0.0, 0.0, 438.6",2022,Resources and Environment,E08-07,36,no,no,table_data,43060.0,table_data,actual
"XianJinghe, 1.2, 29.7, 14.3, 81.6, 59.9, 72.7, 159.5, 188.3, 288.9, 96.5, 9.0, 5.0, 1006.6",2022,Resources and Environment,E08-07,37,no,no,table_data,43061.0,table_data,actual
"LanzhouGaolan, 2.3, 0.0, 10.5, 30.9, 13.2, 30.3, 8.2, 21.2, 27.7, 18.9, 0.0, 0.0, 163.2",2022,Resources and Environment,E08-07,38,no,no,table_data,43062.0,table_data,actual
"Xining, 1.6, 3.5, 2.4, 38.1, 49.6, 49.6, 62.2, 89.0, 126.7, 28.3, 3.3, 0.0, 454.3",2022,Resources and Environment,E08-07,39,no,no,table_data,43063.0,table_data,actual
"Yinchuan, 0.0, 1.3, 27.6, 14.5, 14.1, 11.1, 1.0, 8.8, 48.0, 5.9, 14.1, 0.0, 146.4",2022,Resources and Environment,E08-07,40,no,no,table_data,43064.0,table_data,actual
"Urumqi, 24.7, 21.2, 29.6, 7.0, 41.3, 21.5, 15.4, 25.5, 12.9, 29.8, 20.9, 8.8, 258.6",2022,Resources and Environment,E08-07,41,no,no,table_data,43065.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-07,42,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-07,43,no,yes,empty,,empty,actual
"8-8 Monthly Sunshine Hours by Major City 2021, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,1,yes,no,title,43066.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,2,no,yes,empty,43067.0,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, hour",2022,Resources and Environment,E08-08,3,no,no,metadata,43068.0,metadata,actual
"City, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,4,no,no,header,43069.0,header,actual
"City, Jan., Feb., Mar., Apr., May, June, July, Aug., Sept., Oct., Nov., Dec., Annual",2022,Resources and Environment,E08-08,5,no,no,header,43070.0,header,actual
"City, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, Total",2022,Resources and Environment,E08-08,6,no,no,header,43071.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,7,no,yes,empty,43072.0,empty,actual
"Beijing, 205.2, 204.9, 132.6, 209.7, 268.6, 201.3, 124.8, 200.1, 148.0, 208.6, 158.9, 222.3, 2285.0",2022,Resources and Environment,E08-08,8,no,no,table_data,43073.0,table_data,actual
"Tianjin, 207.8, 212.0, 164.6, 216.4, 294.6, 217.5, 182.6, 226.6, 162.7, 186.9, 176.8, 226.6, 2475.1",2022,Resources and Environment,E08-08,9,no,no,table_data,43074.0,table_data,actual
"Shijiazhuang, 245.5, 239.3, 233.1, 305.6, 354.9, 328.4, 308.3, 198.1, 130.4, 159.9, 189.8, 196.4, 2889.7",2022,Resources and Environment,E08-08,10,no,no,table_data,43075.0,table_data,actual
"Taiyuan, 198.9, 187.3, 141.0, 158.6, 237.3, 192.9, 186.3, 206.4, 158.7, 149.0, 206.8, 190.9, 2214.1",2022,Resources and Environment,E08-08,11,no,no,table_data,43076.0,table_data,actual
"Hohhot, 208.0, 224.5, 207.5, 221.5, 258.5, 269.1, 243.7, 242.1, 200.7, 216.5, 210.4, 231.8, 2734.3",2022,Resources and Environment,E08-08,12,no,no,table_data,43077.0,table_data,actual
"Shenyang, 156.1, 191.2, 179.0, 219.6, 213.6, 179.7, 175.8, 160.8, 142.4, 198.3, 122.6, 192.0, 2131.1",2022,Resources and Environment,E08-08,13,no,no,table_data,43078.0,table_data,actual
"Dalian, 153.9, 201.3, 190.9, 231.6, 255.3, 171.0, 177.7, 183.4, 164.2, 164.9, 153.9, 193.9, 2242.0",2022,Resources and Environment,E08-08,14,no,no,table_data,43079.0,table_data,actual
"Changchun, 188.8, 172.7, 205.7, 223.2, 224.0, 182.8, 168.1, 149.1, 167.7, 206.3, 115.9, 183.1, 2187.4",2022,Resources and Environment,E08-08,15,no,no,table_data,43080.0,table_data,actual
"Harbin, 212.3, 175.4, 207.7, 221.6, 251.2, 208.1, 182.0, 182.6, 175.5, 211.7, 108.1, 194.4, 2330.6",2022,Resources and Environment,E08-08,16,no,no,table_data,43081.0,table_data,actual
"Shanghai, 167.0, 145.6, 125.8, 183.2, 196.6, 153.8, 196.2, 182.9, 161.8, 154.2, 187.9, 196.1, 2051.1",2022,Resources and Environment,E08-08,17,no,no,table_data,43082.0,table_data,actual
"Nanjing, 161.4, 144.3, 108.9, 134.6, 165.9, 152.5, 148.7, 139.2, 197.6, 174.6, 206.1, 212.2, 1946.0",2022,Resources and Environment,E08-08,18,no,no,table_data,43083.0,table_data,actual
"Hangzhou, 171.9, 114.7, 99.3, 131.4, 155.9, 127.0, 179.1, 181.1, 196.3, 148.3, 146.5, 191.4, 1842.9",2022,Resources and Environment,E08-08,19,no,no,table_data,43084.0,table_data,actual
"Hefei, 159.1, 168.9, 111.4, 140.9, 181.6, 177.6, 157.0, 153.5, 201.0, 150.8, 211.4, 209.1, 2022.3",2022,Resources and Environment,E08-08,20,no,no,table_data,43085.0,table_data,actual
"Fuzhou, 173.7, 147.2, 118.95, 123.5, 121.3, 133.3, 247.0, 158.1, 231.4, 87.5, 91.1, 123.3, 1756.35",2022,Resources and Environment,E08-08,21,no,no,table_data,43086.0,table_data,actual
"Nanchang, 157.9, 99.8, 56.3, 53.6, 92.6, 133.9, 208.3, 146.1, 252.0, 126.7, 131.9, 167.1, 1626.2",2022,Resources and Environment,E08-08,22,no,no,table_data,43087.0,table_data,actual
"Jinan, 213.0, 214.0, 183.4, 208.3, 282.9, 224.8, 167.6, 192.9, 160.7, 149.4, 201.0, 208.9, 2406.9",2022,Resources and Environment,E08-08,23,no,no,table_data,43088.0,table_data,actual
"Qingdao, 156.5, 173.3, 203.6, 199.0, 241.0, 163.6, 175.1, 186.9, 169.7, 164.3, 186.3, 191.4, 2210.7",2022,Resources and Environment,E08-08,24,no,no,table_data,43089.0,table_data,actual
"Zhengzhou, 170.9, 186.3, 109.9, 150.1, 209.4, 162.2, 119.5, 94.4, 147.3, 103.1, 165.9, 178.1, 1797.1",2022,Resources and Environment,E08-08,25,no,no,table_data,43090.0,table_data,actual
"Wuhan, 129.1, 118.5, 71.0, 59.7, 116.5, 147.2, 138.0, 129.6, 226.0, 116.1, 159.8, 161.4, 1572.9",2022,Resources and Environment,E08-08,26,no,no,table_data,43091.0,table_data,actual
"Changsha, 126.2, 92.0, 52.2, 26.4, 89.2, 165.0, 247.9, 157.9, 248.9, 86.5, 144.7, 141.2, 1578.1",2022,Resources and Environment,E08-08,27,no,no,table_data,43092.0,table_data,actual
"Guangzhou, 188.1, 204.6, 81.3, 106.0, 160.5, 126.3, 212.6, 148.9, 226.1, 152.0, 175.7, 172.9, 1955.0",2022,Resources and Environment,E08-08,28,no,no,table_data,43093.0,table_data,actual
"Nanning, 103.8, 150.6, 42.5, 45.5, 145.9, 143.6, 210.2, 180.2, 211.6, 135.5, 129.6, 155.7, 1654.7",2022,Resources and Environment,E08-08,29,no,no,table_data,43094.0,table_data,actual
"Guilin, 98.7, 98.9, 27.5, 39.5, 72.6, 117.6, 215.2, 191.3, 251.8, 110.0, 102.0, 151.7, 1476.8",2022,Resources and Environment,E08-08,30,no,no,table_data,43095.0,table_data,actual
"Haikou, 128.0, 176.7, 133.9, 141.3, 272.5, 186.0, 216.3, 201.2, 176.6, 88.5, 143.1, 78.5, 1942.6",2022,Resources and Environment,E08-08,31,no,no,table_data,43096.0,table_data,actual
"ChongqingShapingba, 55.5, 83.0, 75.2, 45.6, 89.7, 85.1, 164.9, 136.9, 163.2, 72.0, 38.8, 44.6, 1054.5",2022,Resources and Environment,E08-08,32,no,no,table_data,43097.0,table_data,actual
"ChengduWenjiang, 177.7, 204.8, 212.3, 83.2, 102.7, 91.8, 151.4, 118.3, 97.9, 17.0, 63.2, 63.5, 1383.8",2022,Resources and Environment,E08-08,33,no,no,table_data,43098.0,table_data,actual
"Guiyang, 76.9, 63.5, 99.0, 77.5, 129.2, 150.9, 202.5, 203.6, 230.6, 87.5, 72.7, 88.3, 1482.2",2022,Resources and Environment,E08-08,34,no,no,table_data,43099.0,table_data,actual
"Kunming, 243.8, 249.7, 306.8, 306.8, 343.1, 288.1, 308.9, 287.5, 289.1, 214.7, 198.8, 198.4, 3235.7",2022,Resources and Environment,E08-08,35,no,no,table_data,43100.0,table_data,actual
"Lhasa, 281.1, 271.9, 318.9, 283.3, 223.5, 282.7, 197.9, 177.9, 224.9, 284.1, 273.5, 248.2, 3067.9",2022,Resources and Environment,E08-08,36,no,no,table_data,43101.0,table_data,actual
"XianJinghe, 161.8, 164.4, 140.2, 112.5, 228.2, 183.1, 190.8, 174.7, 139.5, 73.4, 183.1, 157.2, 1908.9",2022,Resources and Environment,E08-08,37,no,no,table_data,43102.0,table_data,actual
"LanzhouGaolan, 209.8, 218.9, 208.2, 158.8, 244.0, 211.9, 256.1, 214.3, 195.0, 152.4, 221.3, 191.8, 2482.5",2022,Resources and Environment,E08-08,38,no,no,table_data,43103.0,table_data,actual
"Xining, 205.5, 213.8, 195.1, 167.0, 217.4, 170.8, 253.6, 188.3, 194.5, 144.9, 242.9, 232.9, 2426.7",2022,Resources and Environment,E08-08,39,no,no,table_data,43104.0,table_data,actual
"Yinchuan, 212.7, 211.7, 199.8, 192.2, 288.3, 250.6, 325.6, 226.1, 218.7, 164.0, 221.0, 206.8, 2717.5",2022,Resources and Environment,E08-08,40,no,no,table_data,43105.0,table_data,actual
"Urumqi, 164.3, 115.3, 138.7, 258.5, 283.0, 276.7, 295.2, 279.1, 276.5, 210.8, 187.9, 148.0, 2634.0",2022,Resources and Environment,E08-08,41,no,no,table_data,43106.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,42,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-08,43,no,yes,empty,,empty,actual
"8-9 Water Resources, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,1,yes,no,title,43107.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,2,no,yes,empty,43108.0,empty,actual
"YearRegion, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,3,no,no,header,43109.0,header,actual
"YearRegion, Total, Surface Water, Groundwater, Overlapped, Per Capita",2022,Resources and Environment,E08-09,4,no,no,header,43110.0,header,actual
"YearRegion, Water Resources, Resources, Resources, Measurement, Water Resources",2022,Resources and Environment,E08-09,5,no,no,header,43111.0,header,actual
"YearRegion, 100 million, EMPTY, EMPTY, Between, cu.mperson",2022,Resources and Environment,E08-09,6,no,no,header,43112.0,header,actual
"YearRegion, cu.m, EMPTY, EMPTY, Surface Water, EMPTY",2022,Resources and Environment,E08-09,7,no,no,header,43113.0,header,actual
"YearRegion, EMPTY, EMPTY, EMPTY, and Groundwater, EMPTY",2022,Resources and Environment,E08-09,8,no,no,header,43114.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,9,no,yes,empty,43115.0,empty,actual
"2000.0, 27700.8, 26561.9, 8501.9, 7363.0, 2193.8708029573",2022,Resources and Environment,E08-09,10,no,no,table_data,43116.0,table_data,actual
"2005.0, 28053.1, 26982.37, 8091.12, 7020.4, 2151.8",2022,Resources and Environment,E08-09,11,no,no,table_data,43117.0,table_data,actual
"2006.0, 25330.1423466444, 24358.0511575601, 7642.9128758085, 6670.8216867242, 1932.0942736682",2022,Resources and Environment,E08-09,12,no,no,table_data,43118.0,table_data,actual
"2007.0, 25255.1557976202, 24242.4696529476, 7617.1736297503, 6604.4874850777, 1916.3398777299",2022,Resources and Environment,E08-09,13,no,no,table_data,43119.0,table_data,actual
"2008.0, 27434.3, 26377.0, 8122.0, 7064.7, 2071.0524627167",2022,Resources and Environment,E08-09,14,no,no,table_data,43120.0,table_data,actual
"2009.0, 24180.2010681862, 23125.2136050167, 7267.0342438851, 6212.0702699999, 1816.3",2022,Resources and Environment,E08-09,15,no,no,table_data,43121.0,table_data,actual
"2010.0, 30906.4063979384, 29797.6220653495, 8417.0478438227, 7308.2454553723, 2310.4052386691",2022,Resources and Environment,E08-09,16,no,no,table_data,43122.0,table_data,actual
"2011.0, 23256.7, 22213.6, 7214.5, 6171.4, 1729.1",2022,Resources and Environment,E08-09,17,no,no,table_data,43123.0,table_data,actual
"2012.0, 29528.7897250466, 28373.2637591481, 8296.3998188527, 7140.8738529542, 2180.5",2022,Resources and Environment,E08-09,18,no,no,table_data,43124.0,table_data,actual
"2013.0, 27957.8573804188, 26839.4743757199, 8081.1140384975, 6962.7478903957, 2050.8",2022,Resources and Environment,E08-09,19,no,no,table_data,43125.0,table_data,actual
"2014.0, 27266.9, 26263.911795045, 7745.0312450494, 6742.0430400944, 1987.6",2022,Resources and Environment,E08-09,20,no,no,table_data,43126.0,table_data,actual
"2015.0, 27962.6, 26900.8, 7797.0, 6735.2, 2026.5",2022,Resources and Environment,E08-09,21,no,no,table_data,43127.0,table_data,actual
"2016.0, 32466.4, 31273.9, 8854.8, 7662.3, 2339.43175840725",2022,Resources and Environment,E08-09,22,no,no,table_data,43128.0,table_data,actual
"2017.0, 28761.2, 27746.3, 8309.6, 7294.7, 2059.94062519025",2022,Resources and Environment,E08-09,23,no,no,table_data,43129.0,table_data,actual
"2018.0, 27462.5, 26323.2, 8246.5, 7107.2, 1957.74758333571",2022,Resources and Environment,E08-09,24,no,no,table_data,43130.0,table_data,actual
"2019.0, 29041.0, 27993.3, 8191.5, 7143.8, 2062.94463841108",2022,Resources and Environment,E08-09,25,no,no,table_data,43131.0,table_data,actual
"2020.0, 31605.2, 30407.0, 8553.5, 7355.3, 2239.7562185529",2022,Resources and Environment,E08-09,26,no,no,table_data,43132.0,table_data,actual
"2021.0, 29638.2, 28310.5, 8195.7, 6868.0, 2098.48763771276",2022,Resources and Environment,E08-09,27,no,no,table_data,43133.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,28,no,yes,empty,43134.0,empty,actual
"Beijing, 61.3, 31.6, 47.5, 17.8, 280.036546368205",2022,Resources and Environment,E08-09,29,no,no,table_data,43135.0,table_data,actual
"Tianjin, 39.8, 30.5, 11.0, 1.7, 288.405797101449",2022,Resources and Environment,E08-09,30,no,no,table_data,43136.0,table_data,actual
"Hebei, 376.6, 227.6, 220.2, 71.1999999999999, 505.096566523605",2022,Resources and Environment,E08-09,31,no,no,table_data,43137.0,table_data,actual
"Shanxi, 207.9, 155.9, 113.7, 61.7, 596.556671449067",2022,Resources and Environment,E08-09,32,no,no,table_data,43138.0,table_data,actual
"Inner Mongolia, 942.9, 788.8, 238.6, 84.4999999999999, 3926.2960649594",2022,Resources and Environment,E08-09,33,no,no,table_data,43139.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,34,no,yes,empty,43140.0,empty,actual
"Liaoning, 511.7, 460.0, 150.8, 99.1, 1206.27062706271",2022,Resources and Environment,E08-09,35,no,no,table_data,43141.0,table_data,actual
"Jilin, 459.2, 380.0, 166.2, 87.0000000000001, 1923.75366568915",2022,Resources and Environment,E08-09,36,no,no,table_data,43142.0,table_data,actual
"Heilongjiang, 1196.3, 1020.5, 346.7, 170.9, 3800.19059720457",2022,Resources and Environment,E08-09,37,no,no,table_data,43143.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,38,no,yes,empty,43144.0,empty,actual
"Shanghai, 53.9, 45.6, 11.2, 2.9, 216.596343178622",2022,Resources and Environment,E08-09,39,no,no,table_data,43145.0,table_data,actual
"Jiangsu, 500.8, 442.5, 135.3, 76.9999999999999, 589.800965728418",2022,Resources and Environment,E08-09,40,no,no,table_data,43146.0,table_data,actual
"Zhejiang, 1344.7, 1323.3, 261.8, 240.4, 2067.49692496925",2022,Resources and Environment,E08-09,41,no,no,table_data,43147.0,table_data,actual
"Anhui, 883.3, 798.0, 211.7, 126.4, 1445.89949255197",2022,Resources and Environment,E08-09,42,no,no,table_data,43148.0,table_data,actual
"Fujian, 758.7, 757.3, 238.7, 237.3, 1817.6808816483",2022,Resources and Environment,E08-09,43,no,no,table_data,43149.0,table_data,actual
"Jiangxi, 1419.7, 1400.6, 332.0, 312.9, 3142.3196104471",2022,Resources and Environment,E08-09,44,no,no,table_data,43150.0,table_data,actual
"Shandong, 525.3, 381.8, 237.7, 94.2, 516.646176542906",2022,Resources and Environment,E08-09,45,no,no,table_data,43151.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,46,no,yes,empty,43152.0,empty,actual
"Henan, 689.2, 556.9, 257.0, 124.7, 695.318805488297",2022,Resources and Environment,E08-09,47,no,no,table_data,43153.0,table_data,actual
"Hubei, 1188.8, 1170.4, 326.2, 307.8, 2054.08207343413",2022,Resources and Environment,E08-09,48,no,no,table_data,43154.0,table_data,actual
"Hunan, 1790.6, 1783.6, 437.4, 430.4, 2699.32916258385",2022,Resources and Environment,E08-09,49,no,no,table_data,43155.0,table_data,actual
"Guangdong, 1221.2, 1211.3, 301.3, 291.4, 965.070333491386",2022,Resources and Environment,E08-09,50,no,no,table_data,43156.0,table_data,actual
"Guangxi, 1541.2, 1540.5, 349.2, 348.5, 3065.23468575975",2022,Resources and Environment,E08-09,51,no,no,table_data,43157.0,table_data,actual
"Hainan, 341.6, 334.9, 92.9, 86.1999999999999, 3362.20472440945",2022,Resources and Environment,E08-09,52,no,no,table_data,43158.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,53,no,yes,empty,43159.0,empty,actual
"Chongqing, 750.8, 750.8, 129.4, 129.4, 2338.57654570939",2022,Resources and Environment,E08-09,54,no,no,table_data,43160.0,table_data,actual
"Sichuan, 2924.5, 2923.4, 625.9, 624.8, 3493.40022696052",2022,Resources and Environment,E08-09,55,no,no,table_data,43161.0,table_data,actual
"Guizhou, 1091.4, 1091.4, 263.7, 263.7, 2831.12840466926",2022,Resources and Environment,E08-09,56,no,no,table_data,43162.0,table_data,actual
"Yunnan, 1615.8, 1615.8, 562.9, 562.9, 3433.48916277093",2022,Resources and Environment,E08-09,57,no,no,table_data,43163.0,table_data,actual
"Tibet, 4408.9, 4408.9, 993.5, 993.5, 120461.74863388",2022,Resources and Environment,E08-09,58,no,no,table_data,43164.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,59,no,yes,empty,43165.0,empty,actual
"Shaanxi, 852.5, 810.9, 200.0, 158.4, 2155.7719054242",2022,Resources and Environment,E08-09,60,no,no,table_data,43166.0,table_data,actual
"Gansu, 279.0, 268.2, 120.0, 109.2, 1118.01242236025",2022,Resources and Environment,E08-09,61,no,no,table_data,43167.0,table_data,actual
"Qinghai, 842.2, 824.4, 362.5, 344.7, 14190.3959561921",2022,Resources and Environment,E08-09,62,no,no,table_data,43168.0,table_data,actual
"Ningxia, 9.3, 7.5, 16.4, 14.6, 128.630705394191",2022,Resources and Environment,E08-09,63,no,no,table_data,43169.0,table_data,actual
"Xinjiang, 809.0, 767.8, 434.2, 393.0, 3124.15524232477",2022,Resources and Environment,E08-09,64,no,no,table_data,43170.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,65,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-09,66,no,yes,empty,,empty,actual
"8-36 Investment of Forestry and Grassland Completed 2021, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,1,yes,no,title,44379.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,2,no,yes,empty,44380.0,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, 10 000 yuan",2022,Resources and Environment,E08-36,3,no,no,metadata,44381.0,metadata,actual
"Region, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,4,no,no,header,44382.0,header,actual
"Region, Investment, State, Ecological, Manufacture of, Services Security and",2022,Resources and Environment,E08-36,5,no,no,header,44383.0,header,actual
"Region, Completed, Investment, Restoration, Forest and, Public Management of",2022,Resources and Environment,E08-36,6,no,no,header,44384.0,header,actual
"Region, in the Year, EMPTY, and Treatment, Grassland Products, Forest and Grassland Sector",2022,Resources and Environment,E08-36,7,no,no,header,44385.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,8,no,yes,empty,44386.0,empty,actual
"National Total, 41699834.0, 23438010.0, 21350566.0, 7917550.0, 12431718.0",2022,Resources and Environment,E08-36,9,no,no,table_data,44387.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,10,no,yes,empty,44388.0,empty,actual
"Beijing, 1484604.0, 1407997.0, 806310.0, EMPTY, 678294.0",2022,Resources and Environment,E08-36,11,no,no,table_data,44389.0,table_data,actual
"Tianjin, 87449.0, 31238.0, 84616.0, EMPTY, 2833.0",2022,Resources and Environment,E08-36,12,no,no,table_data,44390.0,table_data,actual
"Hebei, 1164168.0, 995675.0, 956167.0, 336.0, 207665.0",2022,Resources and Environment,E08-36,13,no,no,table_data,44391.0,table_data,actual
"Shanxi, 940896.0, 875263.0, 753734.0, 74.0, 187088.0",2022,Resources and Environment,E08-36,14,no,no,table_data,44392.0,table_data,actual
"Inner Mongolia, 1572683.0, 1527112.0, 774140.0, 3690.0, 794853.0",2022,Resources and Environment,E08-36,15,no,no,table_data,44393.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,16,no,yes,empty,44394.0,empty,actual
"Liaoning, 360895.0, 355470.0, 206433.0, 564.0, 153898.0",2022,Resources and Environment,E08-36,17,no,no,table_data,44395.0,table_data,actual
"Jilin, 796025.0, 759502.0, 526714.0, 1667.0, 267644.0",2022,Resources and Environment,E08-36,18,no,no,table_data,44396.0,table_data,actual
"Heilongjiang, 1504707.0, 1475212.0, 554054.0, 5776.0, 944877.0",2022,Resources and Environment,E08-36,19,no,no,table_data,44397.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,20,no,yes,empty,44398.0,empty,actual
"Shanghai, 167246.0, 166853.0, 128883.0, EMPTY, 38363.0",2022,Resources and Environment,E08-36,21,no,no,table_data,44399.0,table_data,actual
"Jiangsu, 702072.0, 466436.0, 553368.0, 97411.0, 51293.0",2022,Resources and Environment,E08-36,22,no,no,table_data,44400.0,table_data,actual
"Zhejiang, 671344.0, 483475.0, 412232.0, 1532.0, 257580.0",2022,Resources and Environment,E08-36,23,no,no,table_data,44401.0,table_data,actual
"Anhui, 2051314.0, 458484.0, 1690056.0, 165030.0, 196228.0",2022,Resources and Environment,E08-36,24,no,no,table_data,44402.0,table_data,actual
"Fujian, 611063.0, 384760.0, 400419.0, 74994.0, 135650.0",2022,Resources and Environment,E08-36,25,no,no,table_data,44403.0,table_data,actual
"Jiangxi, 1226970.0, 805618.0, 796698.0, 10142.0, 420130.0",2022,Resources and Environment,E08-36,26,no,no,table_data,44404.0,table_data,actual
"Shandong, 2085012.0, 755886.0, 777747.0, 825182.0, 482083.0",2022,Resources and Environment,E08-36,27,no,no,table_data,44405.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Resources and Environment,E08-36,28,no,yes,empty,44406.0,empty,actual
"Henan, 1073284.0, 632465.0, 882238.0, 251.0, 190795.0",2022,Resources and Environment,E08-36,29,no,no,table_data,44407.0,table_data,actual
"Hubei, 1965234.0, 663872.0, 684134.0, 1022749.0, 258351.0",2022,Resources and Environment,E08-36,30,no,no,table_data,44408.0,table_data,actual
"Hunan, 2477345.0, 1027639.0, 1354546.0, 604230.0, 518569.0",2022,Resources and Environment,E08-36,31,no,no,table_data,44409.0,table_data,actual
"Guangdong, 1058592.0, 972533.0, 361237.0, 4390.0, 692965.0",2022,Resources and Environment,E08-36,32,no,no,table_data,44410.0,table_data,actual
"Guangxi, 7205329.0, 617405.0, 1727105.0, 4112472.0, 1365752.0",2022,Resources and Environment,E08-36,33,no,no,table_data,44411.0,table_data,actual
"Hainan, 159730.0, 141998.0, 55727.0, 449.0, 103554.0",2022,Resources and Environment,E08-36,34,no,no,table_data,44412.0,table_data,actual
